shipment_id,order_id,tipo_promesa,nodo_origen,centro_fulfillment,centro_sortation,estacion_last_mile,carrier,region_destino,carril,fecha_pedido,fecha_prometida_entrega,fecha_entrega_real,flag_entregado_a_tiempo,flag_entrega_tardia,horas_retraso,costo_paquete,flag_contacto_cx,flag_reclamo,monto_compensacion
SHP003809,ORD003809,Next Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_GDL,Carrier_A,Occidente,GDL-MTY,2026-03-12 13:28:34,2026-03-13 13:28:34,2026-03-13 08:47:53.206761,1,0,0.0,91.63,0,0,0
SHP003810,ORD003810,Standard,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_A,Queretaro,GDL-MTY,2026-03-17 16:09:59,2026-03-21 16:09:59,2026-03-19 14:20:29.721918,1,0,0.0,84.57,1,0,0
SHP003811,ORD003811,Next Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_MTY,Carrier_B,Puebla,QRO-CDMX,2026-03-17 14:16:37,2026-03-18 14:16:37,2026-03-18 10:24:08.091646,1,0,0.0,74.32,0,0,0
SHP003812,ORD003812,Standard,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_PUE,Carrier_C,Nuevo Leon,GDL-OCCIDENTE,2026-02-15 11:05:41,2026-02-19 11:05:41,2026-02-17 00:10:07.911481,1,0,0.0,66.39,0,0,0
SHP003813,ORD003813,Next Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_QRO,Carrier_D,Puebla,GDL-CDMX,2026-03-10 13:13:08,2026-03-11 13:13:08,2026-03-13 18:53:46.869590,0,1,53.68,77.83,1,0,0
SHP003814,ORD003814,Next Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_GDL,Carrier_C,Occidente,CDMX-MTY,2026-02-10 23:15:43,2026-02-11 23:15:43,2026-02-13 04:49:32.738756,0,1,29.56,68.68,1,0,0
SHP003815,ORD003815,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_A,Puebla,CDMX-BAJIO,2026-01-19 23:38:51,2026-01-21 23:38:51,2026-01-21 09:01:05.513854,1,0,0.0,86.69,0,0,0
SHP003816,ORD003816,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_MTY,Carrier_C,CDMX,CDMX-BAJIO,2026-03-06 02:36:00,2026-03-10 02:36:00,2026-03-08 17:53:57.447560,1,0,0.0,62.27,1,0,0
SHP003817,ORD003817,Next Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_PUE,Carrier_D,Nuevo Leon,GDL-CDMX,2026-03-05 11:40:22,2026-03-06 11:40:22,2026-03-06 04:46:28.400579,1,0,0.0,77.54,0,0,0
SHP003818,ORD003818,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_C,Puebla,GDL-MTY,2026-03-21 01:12:14,2026-03-22 01:12:14,2026-03-21 20:18:26.578976,1,0,0.0,82.28,0,0,0
SHP003819,ORD003819,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_C,Queretaro,QRO-CDMX,2026-01-31 06:57:10,2026-02-04 06:57:10,2026-02-02 00:07:32.680800,1,0,0.0,58.78,0,0,0
SHP003820,ORD003820,Standard,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_PUE,Carrier_C,Nuevo Leon,MTY-CDMX,2026-01-17 15:55:29,2026-01-21 15:55:29,2026-01-19 15:15:34.677994,1,0,0.0,67.28,0,0,0
SHP003821,ORD003821,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_C,Bajio,CDMX-GDL,2026-01-16 14:37:59,2026-01-18 14:37:59,2026-01-18 11:18:33.851404,1,0,0.0,78.84,0,0,0
SHP003822,ORD003822,Standard,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_C,Nuevo Leon,CDMX-BAJIO,2026-02-10 06:31:16,2026-02-14 06:31:16,2026-02-12 06:55:49.796740,1,0,0.0,66.11,0,0,0
SHP003823,ORD003823,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_PUE,Carrier_C,Queretaro,CDMX-MTY,2026-02-02 23:46:57,2026-02-04 23:46:57,2026-02-04 20:10:38.826075,1,0,0.0,68.63,0,0,0
SHP003824,ORD003824,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_QRO,Carrier_C,Nuevo Leon,CDMX-MTY,2026-01-31 07:51:26,2026-02-02 07:51:26,2026-02-02 23:47:38.781642,0,1,15.94,72.13,1,0,0
SHP003825,ORD003825,Two Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_B,Nuevo Leon,MTY-CDMX,2026-03-22 23:56:46,2026-03-24 23:56:46,2026-03-24 18:05:06.766072,1,0,0.0,92.46,0,0,0
SHP003826,ORD003826,Standard,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_C,Puebla,CDMX-GDL,2026-02-19 17:03:21,2026-02-23 17:03:21,2026-02-21 03:26:28.373503,1,0,0.0,77.61,0,0,0
SHP003827,ORD003827,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_C,Occidente,CDMX-MTY,2026-01-03 23:17:26,2026-01-07 23:17:26,2026-01-05 22:39:25.750644,1,0,0.0,67.21,0,0,0
SHP003828,ORD003828,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_GDL,Carrier_C,Jalisco,GDL-CDMX,2026-01-04 18:05:52,2026-01-08 18:05:52,2026-01-06 18:29:25.688215,1,0,0.0,58.28,0,0,0
SHP003829,ORD003829,Standard,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_MTY,Carrier_B,Queretaro,PUE-CDMX,2026-02-26 22:41:20,2026-03-02 22:41:20,2026-02-28 16:41:03.970724,1,0,0.0,76.75,0,0,0
SHP003830,ORD003830,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_B,Jalisco,GDL-MTY,2026-02-22 11:54:19,2026-02-26 11:54:19,2026-02-24 06:13:15.145878,1,0,0.0,78.17,0,0,0
SHP003831,ORD003831,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_C,Bajio,GDL-OCCIDENTE,2026-03-18 07:12:25,2026-03-20 07:12:25,2026-03-20 05:01:40.412158,1,0,0.0,75.45,0,0,0
SHP003832,ORD003832,Standard,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_QRO,Carrier_C,Occidente,MTY-CDMX,2026-01-13 15:30:14,2026-01-17 15:30:14,2026-01-15 01:24:49.390622,1,0,0.0,68.78,0,0,0
SHP003833,ORD003833,Two Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_B,Bajio,GDL-CDMX,2026-02-20 01:56:56,2026-02-22 01:56:56,2026-02-22 01:45:36.310699,1,0,0.0,73.51,0,0,0
SHP003834,ORD003834,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_A,Nuevo Leon,GDL-OCCIDENTE,2026-02-22 15:29:24,2026-02-26 15:29:24,2026-02-24 19:05:04.346984,1,0,0.0,76.8,0,0,0
SHP003835,ORD003835,Standard,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_B,CDMX,GDL-OCCIDENTE,2026-02-07 08:22:27,2026-02-11 08:22:27,2026-02-11 13:22:32.029632,0,1,5.0,72.91,0,0,0
SHP003836,ORD003836,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_PUE,Carrier_A,Queretaro,QRO-CDMX,2026-03-21 03:56:47,2026-03-23 03:56:47,2026-03-22 15:29:02.811517,1,0,0.0,86.94,0,0,0
SHP003837,ORD003837,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_PUE,Carrier_B,Queretaro,GDL-CDMX,2026-02-24 04:02:37,2026-02-26 04:02:37,2026-02-25 19:52:13.072691,1,0,0.0,72.08,0,1,75
SHP003838,ORD003838,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_GDL,Carrier_A,Occidente,CDMX-GDL,2026-02-26 09:56:48,2026-02-28 09:56:48,2026-02-27 15:20:05.615116,1,0,0.0,82.85,0,0,0
SHP003839,ORD003839,Standard,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_QRO,Carrier_A,Queretaro,CDMX-GDL,2026-01-25 11:36:11,2026-01-29 11:36:11,2026-01-27 05:26:26.742180,1,0,0.0,72.41,0,0,0
SHP003840,ORD003840,Two Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_GDL,Carrier_B,Nuevo Leon,CDMX-MTY,2026-03-23 20:11:33,2026-03-25 20:11:33,2026-03-25 12:31:18.742963,1,0,0.0,74.32,0,0,0
SHP003841,ORD003841,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_A,CDMX,GDL-OCCIDENTE,2026-02-21 02:45:24,2026-02-25 02:45:24,2026-02-23 12:31:44.247409,1,0,0.0,81.32,0,0,0
SHP003842,ORD003842,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_GDL,Carrier_A,Puebla,CDMX-BAJIO,2026-01-21 22:37:00,2026-01-22 22:37:00,2026-01-22 21:21:43.466333,1,0,0.0,87.78,0,0,0
SHP003843,ORD003843,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_PUE,Carrier_B,Queretaro,PUE-CDMX,2026-02-14 00:30:54,2026-02-18 00:30:54,2026-02-15 22:53:49.982204,1,0,0.0,73.93,0,0,0
SHP003844,ORD003844,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_MTY,Carrier_A,Bajio,CDMX-MTY,2026-02-14 18:13:46,2026-02-16 18:13:46,2026-02-16 07:50:26.880820,1,0,0.0,81.0,0,0,0
SHP003845,ORD003845,Standard,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_QRO,Carrier_A,Occidente,MTY-CDMX,2026-03-02 15:33:37,2026-03-06 15:33:37,2026-03-04 01:44:04.265249,1,0,0.0,78.89,0,0,0
SHP003846,ORD003846,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_D,Jalisco,GDL-OCCIDENTE,2026-01-26 15:29:53,2026-01-28 15:29:53,2026-01-28 09:13:18.163959,1,0,0.0,76.81,0,0,0
SHP003847,ORD003847,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_GDL,Carrier_B,Occidente,QRO-CDMX,2026-02-10 23:56:51,2026-02-14 23:56:51,2026-02-12 15:15:37.947243,1,0,0.0,80.26,0,0,0
SHP003848,ORD003848,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_PUE,Carrier_B,Puebla,GDL-OCCIDENTE,2026-02-11 08:12:39,2026-02-13 08:12:39,2026-02-13 06:06:55.133024,1,0,0.0,84.62,0,0,0
SHP003849,ORD003849,Standard,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_MTY,Carrier_C,Nuevo Leon,GDL-CDMX,2026-01-21 04:18:36,2026-01-25 04:18:36,2026-01-23 04:43:52.668687,1,0,0.0,69.23,0,0,0
SHP003850,ORD003850,Two Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_QRO,Carrier_D,Queretaro,GDL-OCCIDENTE,2026-02-02 03:31:03,2026-02-04 03:31:03,2026-02-04 17:28:40.851738,0,1,13.96,76.38,1,0,0
SHP003851,ORD003851,Next Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_C,Occidente,PUE-CDMX,2026-02-09 23:56:25,2026-02-10 23:56:25,2026-02-12 21:05:18.509297,0,1,45.15,75.71,0,0,0
SHP003852,ORD003852,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_MTY,Carrier_B,CDMX,GDL-CDMX,2026-03-22 09:58:45,2026-03-26 09:58:45,2026-03-26 18:09:22.743748,0,1,8.18,78.09,0,0,0
SHP003853,ORD003853,Standard,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_QRO,Carrier_B,Queretaro,GDL-OCCIDENTE,2026-02-27 09:44:13,2026-03-03 09:44:13,2026-03-04 09:01:10.762200,0,1,23.28,81.73,0,0,0
SHP003854,ORD003854,Next Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_B,CDMX,GDL-CDMX,2026-02-02 09:58:38,2026-02-03 09:58:38,2026-02-03 08:27:51.392980,1,0,0.0,91.88,0,0,0
SHP003855,ORD003855,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_PUE,Carrier_D,Queretaro,GDL-CDMX,2026-03-15 16:36:19,2026-03-16 16:36:19,2026-03-18 06:07:32.670828,0,1,37.52,75.54,0,0,0
SHP003856,ORD003856,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_PUE,Carrier_B,Occidente,GDL-MTY,2026-02-20 13:24:02,2026-02-22 13:24:02,2026-02-22 07:31:56.057392,1,0,0.0,73.62,0,0,0
SHP003857,ORD003857,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_PUE,Carrier_B,Puebla,CDMX-GDL,2026-03-07 11:56:48,2026-03-11 11:56:48,2026-03-09 17:56:33.640508,1,0,0.0,79.8,0,0,0
SHP003858,ORD003858,Two Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_A,Occidente,CDMX-MTY,2026-01-03 10:38:51,2026-01-05 10:38:51,2026-01-05 06:59:48.369126,1,0,0.0,74.19,0,0,0
SHP003859,ORD003859,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_QRO,Carrier_B,Puebla,QRO-CDMX,2026-01-09 11:52:19,2026-01-13 11:52:19,2026-01-11 08:57:37.895592,1,0,0.0,84.05,0,0,0
SHP003860,ORD003860,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_C,Bajio,GDL-OCCIDENTE,2026-03-25 19:08:23,2026-03-29 19:08:23,2026-03-27 18:27:35.170707,1,0,0.0,59.85,0,0,0
SHP003861,ORD003861,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_GDL,Carrier_B,Occidente,CDMX-BAJIO,2026-01-06 01:38:54,2026-01-08 01:38:54,2026-01-08 04:13:34.434577,0,1,2.58,78.97,0,0,0
SHP003862,ORD003862,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_MTY,Carrier_A,Jalisco,PUE-CDMX,2026-01-22 06:27:31,2026-01-26 06:27:31,2026-01-23 16:53:53.204285,1,0,0.0,86.32,0,0,0
SHP003863,ORD003863,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_PUE,Carrier_B,Queretaro,GDL-OCCIDENTE,2026-03-18 03:35:21,2026-03-20 03:35:21,2026-03-19 20:02:57.726405,1,0,0.0,76.48,0,0,0
SHP003864,ORD003864,Two Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_B,Bajio,GDL-CDMX,2026-01-20 09:07:25,2026-01-22 09:07:25,2026-01-21 22:47:13.948297,1,0,0.0,77.6,0,0,0
SHP003865,ORD003865,Next Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_B,Occidente,CDMX-GDL,2026-02-13 21:03:53,2026-02-14 21:03:53,2026-02-14 14:53:22.762621,1,0,0.0,87.44,1,0,0
SHP003866,ORD003866,Standard,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_GDL,Carrier_A,Nuevo Leon,CDMX-BAJIO,2026-02-15 03:29:28,2026-02-19 03:29:28,2026-02-16 12:26:29.678078,1,0,0.0,74.14,0,0,0
SHP003867,ORD003867,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_B,Queretaro,CDMX-BAJIO,2026-02-22 14:03:24,2026-02-26 14:03:24,2026-02-24 06:39:37.555508,1,0,0.0,81.98,0,0,0
SHP003868,ORD003868,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_MTY,Carrier_A,Queretaro,QRO-CDMX,2026-03-01 21:02:09,2026-03-03 21:02:09,2026-03-03 15:21:46.475023,1,0,0.0,87.29,0,0,0
SHP003869,ORD003869,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_GDL,Carrier_C,Bajio,QRO-CDMX,2026-01-14 18:20:57,2026-01-16 18:20:57,2026-01-16 15:17:10.540712,1,0,0.0,69.97,0,0,0
SHP003870,ORD003870,Two Day,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_PUE,Carrier_B,Nuevo Leon,CDMX-GDL,2026-03-15 11:10:13,2026-03-17 11:10:13,2026-03-17 03:54:25.810031,1,0,0.0,79.67,0,0,0
SHP003871,ORD003871,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_MTY,Carrier_B,Queretaro,MTY-CDMX,2026-01-03 18:18:21,2026-01-07 18:18:21,2026-01-04 17:13:12.009117,1,0,0.0,80.82,0,0,0
SHP003872,ORD003872,Two Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_MTY,Carrier_B,Nuevo Leon,CDMX-MTY,2026-01-31 05:59:03,2026-02-02 05:59:03,2026-02-02 20:29:49.456532,0,1,14.51,84.08,0,0,0
SHP003873,ORD003873,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_GDL,Carrier_A,Nuevo Leon,CDMX-BAJIO,2026-03-16 18:08:45,2026-03-18 18:08:45,2026-03-18 15:04:46.083924,1,0,0.0,84.85,0,0,0
SHP003874,ORD003874,Next Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_QRO,Carrier_B,Occidente,CDMX-GDL,2026-03-04 19:06:48,2026-03-05 19:06:48,2026-03-07 22:05:44.342223,0,1,50.98,95.79,0,0,0
SHP003875,ORD003875,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_PUE,Carrier_A,Queretaro,QRO-CDMX,2026-02-09 00:24:16,2026-02-13 00:24:16,2026-02-13 18:32:07.523618,0,1,18.13,77.66,0,0,0
SHP003876,ORD003876,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_C,Bajio,MTY-CDMX,2026-02-03 16:11:32,2026-02-05 16:11:32,2026-02-05 04:17:27.298026,1,0,0.0,68.83,0,0,0
SHP003877,ORD003877,Next Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_GDL,Carrier_A,Jalisco,GDL-MTY,2026-03-26 07:24:28,2026-03-27 07:24:28,2026-03-27 02:18:54.036009,1,0,0.0,93.57,0,0,0
SHP003878,ORD003878,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_C,Bajio,CDMX-GDL,2026-03-25 23:54:31,2026-03-29 23:54:31,2026-03-28 07:11:38.670905,1,0,0.0,82.96,0,1,75
SHP003879,ORD003879,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_D,Puebla,CDMX-MTY,2026-01-08 03:26:13,2026-01-12 03:26:13,2026-01-12 15:49:39.028122,0,1,12.39,71.07,0,1,75
SHP003880,ORD003880,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_QRO,Carrier_D,Bajio,QRO-CDMX,2026-03-22 09:09:31,2026-03-23 09:09:31,2026-03-23 05:38:02.346410,1,0,0.0,72.95,0,0,0
SHP003881,ORD003881,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_GDL,Carrier_D,CDMX,GDL-OCCIDENTE,2026-01-11 05:12:59,2026-01-13 05:12:59,2026-01-12 22:21:41.795851,1,0,0.0,81.37,0,0,0
SHP003882,ORD003882,Standard,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_PUE,Carrier_D,Occidente,MTY-CDMX,2026-02-09 08:14:44,2026-02-13 08:14:44,2026-02-11 01:15:16.124967,1,0,0.0,76.05,0,0,0
SHP003883,ORD003883,Two Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_MTY,Carrier_B,CDMX,GDL-OCCIDENTE,2026-03-04 17:55:00,2026-03-06 17:55:00,2026-03-06 12:06:01.806051,1,0,0.0,87.27,0,0,0
SHP003884,ORD003884,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_PUE,Carrier_A,Bajio,CDMX-BAJIO,2026-03-13 12:11:41,2026-03-17 12:11:41,2026-03-15 02:26:42.734083,1,0,0.0,72.95,0,0,0
SHP003885,ORD003885,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_QRO,Carrier_D,Bajio,CDMX-GDL,2026-03-14 05:11:47,2026-03-16 05:11:47,2026-03-16 23:06:38.611665,0,1,17.91,76.16,1,0,0
SHP003886,ORD003886,Two Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_MTY,Carrier_B,Puebla,QRO-CDMX,2026-01-02 23:05:26,2026-01-04 23:05:26,2026-01-04 21:59:18.602913,1,0,0.0,86.88,0,0,0
SHP003887,ORD003887,Two Day,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_GDL,Carrier_C,Bajio,GDL-MTY,2026-03-09 11:40:26,2026-03-11 11:40:26,2026-03-11 07:09:15.078843,1,0,0.0,70.33,0,0,0
SHP003888,ORD003888,Next Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_MTY,Carrier_B,Nuevo Leon,CDMX-GDL,2026-01-31 23:16:29,2026-02-01 23:16:29,2026-02-01 18:28:44.628227,1,0,0.0,92.4,0,0,0
SHP003889,ORD003889,Two Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_QRO,Carrier_B,Jalisco,GDL-CDMX,2026-01-07 20:19:12,2026-01-09 20:19:12,2026-01-09 18:08:02.431993,1,0,0.0,84.11,0,0,0
SHP003890,ORD003890,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_D,Puebla,PUE-CDMX,2026-02-06 20:22:05,2026-02-08 20:22:05,2026-02-09 10:20:49.684611,0,1,13.98,79.51,1,0,0
SHP003891,ORD003891,Next Day,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_MTY,Carrier_D,Jalisco,GDL-OCCIDENTE,2026-02-27 16:37:08,2026-02-28 16:37:08,2026-02-28 14:48:53.110712,1,0,0.0,85.5,0,0,0
SHP003892,ORD003892,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_PUE,Carrier_C,Nuevo Leon,GDL-CDMX,2026-01-26 16:31:26,2026-01-30 16:31:26,2026-01-28 14:06:00.309979,1,0,0.0,62.84,0,0,0
SHP003893,ORD003893,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Puebla,MTY-CDMX,2026-01-28 17:10:05,2026-01-30 17:10:05,2026-01-30 09:30:29.964299,1,0,0.0,88.78,0,0,0
SHP003894,ORD003894,Next Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_QRO,Carrier_B,Jalisco,QRO-CDMX,2026-01-09 07:16:33,2026-01-10 07:16:33,2026-01-10 02:49:44.846509,1,0,0.0,83.64,0,0,0
SHP003895,ORD003895,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_GDL,Carrier_D,Occidente,CDMX-BAJIO,2026-02-16 20:18:16,2026-02-18 20:18:16,2026-02-18 13:06:21.260652,1,0,0.0,82.16,0,0,0
SHP003896,ORD003896,Two Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_D,CDMX,GDL-OCCIDENTE,2026-03-07 19:16:12,2026-03-09 19:16:12,2026-03-09 20:54:56.310088,0,1,1.65,75.1,1,0,0
SHP003897,ORD003897,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_QRO,Carrier_B,Nuevo Leon,PUE-CDMX,2026-03-17 07:55:46,2026-03-18 07:55:46,2026-03-18 00:52:47.723231,1,0,0.0,86.58,1,0,0
SHP003898,ORD003898,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_D,Puebla,GDL-OCCIDENTE,2026-02-05 17:45:56,2026-02-07 17:45:56,2026-02-07 15:56:47.741092,1,0,0.0,74.17,0,0,0
SHP003899,ORD003899,Standard,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_QRO,Carrier_C,Nuevo Leon,CDMX-GDL,2026-03-20 20:44:51,2026-03-24 20:44:51,2026-03-22 12:30:09.513294,1,0,0.0,70.27,0,0,0
SHP003900,ORD003900,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_D,Puebla,PUE-CDMX,2026-02-02 09:38:10,2026-02-04 09:38:10,2026-02-05 07:49:12.510646,0,1,22.18,82.18,0,0,0
SHP003901,ORD003901,Two Day,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_MTY,Carrier_B,Occidente,GDL-CDMX,2026-01-22 05:17:39,2026-01-24 05:17:39,2026-01-23 11:53:58.301458,1,0,0.0,79.46,0,0,0
SHP003902,ORD003902,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_GDL,Carrier_B,Puebla,CDMX-MTY,2026-02-23 12:18:26,2026-02-25 12:18:26,2026-02-25 08:15:31.390335,1,0,0.0,76.49,0,0,0
SHP003903,ORD003903,Standard,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_D,CDMX,MTY-CDMX,2026-03-26 10:16:21,2026-03-30 10:16:21,2026-03-28 06:28:12.136094,1,0,0.0,75.93,0,0,0
SHP003904,ORD003904,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_PUE,Carrier_C,Occidente,GDL-CDMX,2026-01-31 14:26:45,2026-02-02 14:26:45,2026-02-02 05:41:52.806284,1,0,0.0,67.19,1,0,0
SHP003905,ORD003905,Standard,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_QRO,Carrier_B,Occidente,GDL-MTY,2026-03-16 10:13:09,2026-03-20 10:13:09,2026-03-18 12:50:23.828797,1,0,0.0,76.44,0,0,0
SHP003906,ORD003906,Standard,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_A,Nuevo Leon,GDL-CDMX,2026-02-16 04:15:48,2026-02-20 04:15:48,2026-02-17 09:37:01.368794,1,0,0.0,74.01,0,0,0
SHP003907,ORD003907,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_A,Queretaro,CDMX-MTY,2026-01-20 10:12:31,2026-01-24 10:12:31,2026-01-22 08:00:13.651905,1,0,0.0,90.81,0,0,0
SHP003908,ORD003908,Next Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_GDL,Carrier_A,CDMX,CDMX-MTY,2026-02-01 11:20:59,2026-02-02 11:20:59,2026-02-02 09:11:21.482295,1,0,0.0,93.19,0,0,0
SHP003909,ORD003909,Next Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_GDL,Carrier_A,Queretaro,CDMX-BAJIO,2026-02-22 01:34:11,2026-02-23 01:34:11,2026-02-22 18:30:54.256626,1,0,0.0,92.27,0,0,0
